"station_id","name","capacity","num_bikes_available","num_docks_available","last_reported","lat","lon","is_installed","is_renting","is_returning","capture_timestamp"
7801,"Parkcrest Dr / Kingston Rd",15,1,14,1753377123,43.7359671922425,-79.2199522148193,1,1,1,2025-07-24 13:12:30
7802,"King St W / Jameson Ave - SMART",12,0,12,1753377011,43.637357958881,-79.4361797588608,1,1,1,2025-07-24 13:12:30
7803,"Scarborough Soccer Centre",19,0,19,1753376987,43.7154661,-79.2876595,1,1,1,2025-07-24 13:12:30
7804,"Lansdowne Ave / Seaforth Ave ",13,7,5,1753377142,43.6429043959567,-79.4374605944775,1,1,1,2025-07-24 13:12:30
7805,"Pharmacy Ave / Teesdale Pl",19,16,3,1753377123,43.6973560808749,-79.285287110197,1,1,1,2025-07-24 13:12:30
7806,"Danforth Rd / Birchmount Rd ",15,6,9,1753377049,43.70688,-79.26851,1,1,1,2025-07-24 13:12:30
7807,"552 Birchmount Rd",15,2,13,1753377028,43.711762788596,-79.2702815288969,1,1,1,2025-07-24 13:12:30
7808,"Eastgate Cres / Pharmacy Ave ",15,0,15,1753377003,43.7110442448186,-79.2912731384558,1,1,1,2025-07-24 13:12:30
7809,"Firvalley Ct / Warden Ave",19,1,17,1753377088,43.7032112,-79.2787149,1,1,1,2025-07-24 13:12:30
7810,"Avenue Rd / Cumberland St ",15,8,3,1753377104,43.6698216950594,-79.3944461460327,1,1,1,2025-07-24 13:12:30
7811,"Midland Ave / Kingston Rd",19,1,16,1753377136,43.7128578,-79.2487086,1,1,1,2025-07-24 13:12:30
7812,"Bellamy Rd S / Kingston Rd",19,3,15,1753377114,43.7323277855009,-79.2249661987693,1,1,1,2025-07-24 13:12:30
7813,"Yonge St / Merton St ",23,10,13,1753377008,43.6962750705313,-79.3962939619187,1,1,1,2025-07-24 13:12:30
7814,"Fenwood Ht / Kingston Rd",15,7,7,1753377070,43.7269016982168,-79.2292039658266,1,1,1,2025-07-24 13:12:30
7815,"Avenue Rd / Macpherson Ave ",15,2,12,1753377140,43.6779437600995,-79.3983627858789,1,1,1,2025-07-24 13:12:30
7816,"Bay St / Dundas St W",55,21,32,1753377084,43.6553507784571,-79.383459667598,1,1,1,2025-07-24 13:12:30
7817,"Shaw St / King St W",15,2,11,1753376994,43.6412561641921,-79.4150299404754,1,1,1,2025-07-24 13:12:30
7818,"Soudan Ave / Yonge St ",19,8,8,1753377039,43.7043096,-79.3972815,1,1,1,2025-07-24 13:12:30
7819,"Avenue Rd / Oxton Ave ",15,0,15,1753376994,43.6971116030523,-79.4053729822784,1,1,1,2025-07-24 13:12:30
7820,"1612 Danforth Ave ",15,2,11,1753377066,43.6837078806533,-79.3226245363388,1,1,1,2025-07-24 13:12:30
7821,"Lisgar St / Queen St W - SMART",20,0,16,1753377090,43.6429917416414,-79.4235591156325,1,1,1,2025-07-24 13:12:30
7822,"Leslie St / Commissioners St  ",19,17,1,1753377100,43.6572754973901,-79.3266154419418,1,1,1,2025-07-24 13:12:30
7823,"Greenwood Ave / Sammon Ave",11,4,5,1753377147,43.6869867251666,-79.3347819828033,1,1,1,2025-07-24 13:12:30
7824,"Warden Subway Station",19,0,17,1753377106,43.711610980233,-79.2805556566223,1,1,1,2025-07-24 13:12:30
7825,"Kingston Rd / Scarborough Golf Club Rd",14,0,14,1753377061,43.7453110370026,-79.2097065078782,1,1,1,2025-07-24 13:12:30
7826,"Greenwood Ave / Gerrard St E",15,9,5,1753377129,43.670369178032,-79.3278269864509,1,1,1,2025-07-24 13:12:30
7827,"Chatham Ave / Byron Ave",15,10,4,1753377038,43.6798678328407,-79.334246138623,1,1,1,2025-07-24 13:12:30
7828,"Wakunda Pl / O'Connor Dr",11,0,9,1753376980,43.7160202437718,-79.3047092517501,1,1,1,2025-07-24 13:12:30
7829,"Tiago Ave / Westview Blvd",15,5,10,1753376981,43.711016215527,-79.3067574389162,1,1,1,2025-07-24 13:12:30
7830,"Plaxton Dr / St. Clair Ave E",15,9,5,1753376995,43.7075175596195,-79.3025206631394,1,1,1,2025-07-24 13:12:30
7831,"Victoria Park Ave / Edge Park Ave",18,13,5,1753377098,43.7176786795349,-79.2996158031447,1,1,1,2025-07-24 13:12:30
7832,"Finch Subway Station ",19,0,18,1753376988,43.781877158753,-79.4152850287493,1,1,1,2025-07-24 13:12:30
7833,"Glencairn Subway Station",15,0,14,1753377026,43.7092576381086,-79.4416910503666,1,1,1,2025-07-24 13:12:30
7834,"Glen Long Community Centre",15,0,14,1753377091,43.7082099264378,-79.4562780871719,1,1,1,2025-07-24 13:12:30
7835,"Caledonia Rd / Lotherton Pathway",19,2,16,1753377124,43.7075643668565,-79.4657147496681,1,1,1,2025-07-24 13:12:30
7836,"Harvie Ave / Rogers Rd",19,0,19,1753377118,43.684020311357,-79.4529788533035,1,1,1,2025-07-24 13:12:30
7837,"Ling Rd / Morningside Ave",18,12,2,1753377041,43.7666638178887,-79.1852176534424,1,1,1,2025-07-24 13:12:30
7838,"Lake Shore Blvd W / Legion Rd",19,15,2,1753377118,43.6205263076322,-79.4832022423799,1,1,1,2025-07-24 13:12:30
7839,"Lake Shore Blvd W / Seventeenth St",11,9,0,1753376993,43.598419260319,-79.5156110239426,1,1,1,2025-07-24 13:12:30
7840,"Mabelle Park",15,2,12,1753377056,43.6453894793256,-79.5276822170925,1,1,1,2025-07-24 13:12:30
7841,"Islington Subway Station (Aberfoyle Cres)",15,2,11,1753377081,43.6456585915462,-79.5233993895493,1,1,1,2025-07-24 13:12:30
7842,"Lake Shore Blvd W / Long Branch Ave",11,3,2,1753377084,43.5944583319628,-79.5338739085983,1,1,1,2025-07-24 13:12:30
7843,"Uno Dr / The Queensway",15,2,13,1753377026,43.6264932999219,-79.5035816764154,1,1,1,2025-07-24 13:12:30
7844,"Second St / Lake Shore Blvd W",15,13,1,1753377031,43.601914881185,-79.4994188865429,1,1,1,2025-07-24 13:12:30
7845,"Sixth St / Lake Shore Blvd W",15,11,3,1753377109,43.6011622910983,-79.5041604662704,1,1,1,2025-07-24 13:12:30
7846,"Bloor St W / Dundas St W (2)",15,1,13,1753377050,43.6428524464432,-79.5319948920654,1,1,1,2025-07-24 13:12:30
7848,"Gerrard St E / Nasmith Ave ",23,3,18,1753377006,43.6627361877986,-79.3625310074097,1,1,1,2025-07-24 13:12:30
7849,"Viewmount Park",15,0,14,1753377030,43.707355726541,-79.4372307220901,1,1,1,2025-07-24 13:12:30
7850,"Maud St / Adelaide St W - SMART",16,5,6,1753377079,43.6460145694434,-79.3996049772635,1,1,1,2025-07-24 13:12:30
7851,"Keele St / Ingram Dr",15,6,9,1753377102,43.6987069496669,-79.4756586460327,1,1,1,2025-07-24 13:12:30
7852,"York Recreation Centre",23,1,22,1753377030,43.6881530792451,-79.4821978994057,1,1,1,2025-07-24 13:12:30
7853,"Trethewey Dr / Black Creek Dr",15,2,12,1753377043,43.6954984002798,-79.4880939448267,1,1,1,2025-07-24 13:12:30
7854,"Jane St / Haney Ave",19,0,19,1753377133,43.6743457123134,-79.4948437786083,1,1,1,2025-07-24 13:12:30
7855,"Scarlett Rd / Eileen Ave",15,3,12,1753377033,43.6685109065054,-79.5007648392868,1,1,1,2025-07-24 13:12:30
7856,"Scarlett Rd / Old Scarlett Rd ",14,2,11,1753376993,43.6782763066366,-79.506673324012,1,1,1,2025-07-24 13:12:30
7857,"Eglinton Ave W / Venn Cres",19,0,18,1753377060,43.6914392068112,-79.4690863479546,1,1,1,2025-07-24 13:12:30
7858,"Rogers Rd / Bicknell Ave",23,3,20,1753377107,43.6818952621549,-79.4736382392868,1,1,1,2025-07-24 13:12:30
7859,"Mallaby Park ",15,0,15,1753377011,43.7061910923971,-79.5326279558197,1,1,1,2025-07-24 13:12:30
7860,"Cruickshank Park",15,3,9,1753377132,43.7023860650084,-79.5259475832415,1,1,1,2025-07-24 13:12:30
7861,"Emmett Ave",19,5,14,1753377121,43.6873551409644,-79.5062331380634,1,1,1,2025-07-24 13:12:30
7862,"Jane St / Weston Rd",15,0,15,1753377106,43.691444644143,-79.5015458386925,1,1,1,2025-07-24 13:12:30
7863,"Jane St / Queens Dr",15,0,14,1753377143,43.706738049623,-79.5047754380287,1,1,1,2025-07-24 13:12:30
7864,"Sussex Ave / St George St",15,0,13,1753377051,43.6653042789654,-79.3993826380287,1,1,1,2025-07-24 13:12:30
7865,"2700 Eglinton Ave W",43,23,16,1753377101,43.6907460063715,-79.4782014334433,1,1,1,2025-07-24 13:12:30
7866,"697 Lansdowne Ave ",23,2,16,1753377003,43.6592218437356,-79.4427741024468,1,1,1,2025-07-24 13:12:30
7867,"15 Price St ",15,3,10,1753377036,43.6799477790745,-79.38994813684,1,1,1,2025-07-24 13:12:30
7868,"Sheppard Ave W / Chesswood Dr",19,0,19,1753377125,43.7555839711229,-79.4744603268448,1,1,1,2025-07-24 13:12:30
7870,"Humber River Hospital ",15,5,9,1753377028,43.7253788418368,-79.487196742189,1,1,1,2025-07-24 13:12:30
7871,"Jane St / Lawrence Ave W",14,0,14,1753377021,43.702340220598,-79.5034738951412,1,1,1,2025-07-24 13:12:30
7872,"Keele St / Catford Rd",15,8,6,1753376986,43.75919330633,-79.4900104685089,1,1,1,2025-07-24 13:12:30
7873,"Sentinel Rd / Finch Ave W",15,14,0,1753377053,43.7607396389248,-79.5000273116394,1,1,1,2025-07-24 13:12:30
7874,"The Pond Rd / Ian Macdonald Blvd",15,6,8,1753377088,43.7708672902877,-79.498129906607,1,1,1,2025-07-24 13:12:30
7875,"Oakdale Community Centre",14,10,4,1753376999,43.7475149603877,-79.5132569853195,1,1,1,2025-07-24 13:12:30
7876,"Jane St / Yewtree Blvd",15,12,3,1753377010,43.7553172850243,-79.5170470822784,1,1,1,2025-07-24 13:12:30
7877,"Jane St / Yorkwoods Gt",15,10,3,1753377075,43.7503016975738,-79.5157755743439,1,1,1,2025-07-24 13:12:30
7878,"Weston Rd / Sheppard Ave W",15,2,12,1753377091,43.7326284941509,-79.5381993243286,1,1,1,2025-07-24 13:12:30
7879,"Weston Rd / Lanyard Rd",14,5,8,1753377050,43.748713,-79.541808,1,1,1,2025-07-24 13:12:30
7880,"Lindylou Rd / Lanyard Rd",15,5,10,1753377122,43.7484542140731,-79.5504039969242,1,1,1,2025-07-24 13:12:30
7881,"Queens Quay E / Merchants' Wharf",27,8,17,1753377036,43.6464302633314,-79.3618163165329,1,1,1,2025-07-24 13:12:30
7882,"Tangiers Rd / Finch Ave W",15,1,14,1753376994,43.7637696413018,-79.4880924259338,1,1,1,2025-07-24 13:12:30
7883,"Wynford Heights Cres / Concorde Pl",11,7,2,1753377123,43.7274977825974,-79.3271422220901,1,1,1,2025-07-24 13:12:30
7884,"Bartley Park ",15,2,13,1753377034,43.7221116643646,-79.3086483091926,1,1,1,2025-07-24 13:12:30
7885,"Brooklawn Ave / Kingston Rd",11,5,4,1753377091,43.7217614006912,-79.2359137196434,1,1,1,2025-07-24 13:12:30
7886,"Jane St / Finch Ave W",15,6,9,1753377003,43.7592922831695,-79.5183741465576,1,1,1,2025-07-24 13:12:30
7887,"800 Fleet St (North)",43,10,22,1753377028,43.6368285615458,-79.4088416036701,1,1,1,2025-07-24 13:12:30
7888,"The Kingsway / Ashley Rd",15,2,12,1753377090,43.6627959447884,-79.5195982797622,1,1,1,2025-07-24 13:12:30
7889,"Dundas St W / Prince Edward Dr N",19,1,17,1753377022,43.6603242687655,-79.5115435042297,1,1,1,2025-07-24 13:12:30
7890,"60 Broadway Ave",23,8,15,1753377063,43.710244295996,-79.3957874460327,1,1,1,2025-07-24 13:12:30
7891,"Opposite 1103 Leslie St",19,3,15,1753377113,43.7209316459888,-79.3498941635071,1,1,1,2025-07-24 13:12:30
7893,"Overlea Blvd / Thorncliffe Park Dr",19,2,17,1753376991,43.7075559685955,-79.3427202447746,1,1,1,2025-07-24 13:12:30
7894,"Millwood Rd / Southvale Dr",15,3,8,1753377101,43.7024171721528,-79.361759329361,1,1,1,2025-07-24 13:12:30
7895,"Keele St / Lloyd Ave",15,1,12,1753377036,43.6711553264258,-79.4670159775693,1,1,1,2025-07-24 13:12:30
7896,"Arlington Parkette",15,0,13,1753377016,43.6910500519705,-79.4328174649429,1,1,1,2025-07-24 13:12:30
7897,"50 Overlea Blvd",15,4,8,1753377103,43.707225,-79.345324,1,1,1,2025-07-24 13:12:30
7898,"University Ave / Gerrard St W - SMART(South)",16,11,2,1753377155,43.6574815328641,-79.3892139601883,1,1,1,2025-07-24 13:12:30
7899,"Queens Park Cres / College St ",23,18,4,1753377055,43.6601812763687,-79.3908327152054,1,1,1,2025-07-24 13:12:30
7900,"Simcoe St / Elm St",10,7,2,1753377100,43.6560388417145,-79.3897038773849,1,1,1,2025-07-24 13:12:30
7901,"Bloor St W / Kingsmill Rd",11,1,9,1753377083,43.6492789013174,-79.5031299558197,1,1,1,2025-07-24 13:12:30
7902,"Gunns Rd / Lavender Creek Trail",15,0,14,1753377079,43.6755319731684,-79.4719974006637,1,1,1,2025-07-24 13:12:30
7903,"St. Clair Ave W / Symes Rd",15,2,12,1753377036,43.6700421344167,-79.4789424818056,1,1,1,2025-07-24 13:12:30
7904,"Palmerston Blvd / Lennox St",11,0,9,1753377070,43.6633507099589,-79.4131279831612,1,1,1,2025-07-24 13:12:30
7906,"Princess St / Front St E",14,2,0,1753377131,43.650297574961,-79.3664846034164,1,1,1,2025-07-24 13:12:30
7907,"365 Lippincott St",41,22,7,1753377143,43.6649482,-79.40947,1,1,1,2025-07-24 13:12:30
7909,"E.T Seton Park - South ",23,7,16,1753377107,43.7050346185714,-79.3354729203766,1,1,1,2025-07-24 13:12:30
7910,"Eglinton Ave E / Brentcliffe Rd",15,7,4,1753377088,43.7143057930175,-79.3608904504013,1,1,1,2025-07-24 13:12:30
7911,"King St W / York St (2)",19,16,0,1753376989,43.647968822765,-79.3831696135265,1,1,1,2025-07-24 13:12:30
7912,"Joe Shuster Way / King St W ",19,12,6,1753377078,43.64039672322,-79.4237424131447,1,1,1,2025-07-24 13:12:30
7913,"St. George St / Willcocks St",35,31,1,1753377038,43.6624527444956,-79.3978384219513,1,1,1,2025-07-24 13:12:30
7914,"York St / Wellington St W (2)",27,26,0,1753376977,43.647043061824,-79.3831412068154,1,1,1,2025-07-24 13:12:30
7915,"Rogers Rd / Watt Ave",15,1,14,1753377104,43.6823368,-79.4680594,1,1,1,2025-07-24 13:12:30
7916,"University Ave / Pearl St ",19,19,0,1753377054,43.6483680938524,-79.3853510232788,1,1,1,2025-07-24 13:12:30
7917,"King St W / University Ave",36,32,0,1753377063,43.6478180854091,-79.3842799907379,1,1,1,2025-07-24 13:12:30
7918,"Albion Rd/ Arcot Blvd",15,2,13,1753377066,43.7276217093164,-79.5525490293929,1,1,1,2025-07-24 13:12:30
7919,"Armel Ct / Albion Rd",19,7,9,1753377132,43.7215329668732,-79.5455834809678,1,1,1,2025-07-24 13:12:30
7920,"75 Tandridge Cres",15,5,10,1753377031,43.7295782735861,-79.5469979387272,1,1,1,2025-07-24 13:12:30
7921,"Islington Ave / Finch Ave W",15,5,10,1753377140,43.7444525799176,-79.5682498572166,1,1,1,2025-07-24 13:12:30
7922,"35 Erindale Ave",23,13,3,1753377135,43.67729,-79.35741,1,1,1,2025-07-24 13:12:30
7923,"Trethewey Dr / Jane St",19,4,15,1753377064,43.6974170705586,-79.5007983091232,1,1,1,2025-07-24 13:12:30
7924,"Duncan St / Adelaide St W - SMART",12,1,11,1753377085,43.6481305756973,-79.388581061377,1,1,1,2025-07-24 13:12:30
7925,"Niagara St / King St W - SMART",24,0,23,1753377039,43.6428132340837,-79.4075141558891,1,1,1,2025-07-24 13:12:30
7926,"McRae Dr / Laird Dr - SMART",24,3,21,1753377065,43.7097929682259,-79.3638921446049,1,1,1,2025-07-24 13:12:30
7927,"Strachan Ave / East Liberty St - SMART",24,0,20,1753377001,43.6390647023699,-79.4108099616446,1,1,1,2025-07-24 13:12:30
7928,"Simcoe St / Pullan Pl",47,7,35,1753377101,43.6510529041254,-79.3876494322787,1,1,1,2025-07-24 13:12:30
7929,"Spadina Ave / Bulwer St- SMART ",12,1,8,1753377064,43.6493544752738,-79.3967571333285,1,1,1,2025-07-24 13:12:30
7930,"Dunn Ave / Queen St W",15,13,1,1753377007,43.6395227542118,-79.4339597681573,1,1,1,2025-07-24 13:12:30
7931,"Symes Rd / Glen Scarlett Rd - SMART",16,0,16,1753377019,43.6733915249315,-79.4779836781457,1,1,1,2025-07-24 13:12:30
7932,"Boston Ave / Queen St E- SMART",12,0,11,1753377148,43.6616016509643,-79.3389458285727,1,1,1,2025-07-24 13:12:30
7933,"Elizabeth St / Elm St",23,0,22,1753377147,43.6570908165693,-79.3859366883427,1,1,1,2025-07-24 13:12:30
7934,"19 Glendora Ave",11,5,6,1753377125,43.7592114383339,-79.409603648017,1,1,1,2025-07-24 13:12:30
7935,"Ramsden Park",15,3,11,1753377085,43.6761845613028,-79.3896249640015,1,1,1,2025-07-24 13:12:30
7936,"Adelaide St W / Bay St (South)",15,10,4,1753377022,43.650116375938,-79.3795306886033,1,1,1,2025-07-24 13:12:30
7937,"Adelaide St W / Yonge St",19,16,1,1753377155,43.6503800232566,-79.3787277120385,1,1,1,2025-07-24 13:12:30
7938,"Portland St / Wellington St W",15,0,11,1753377087,43.6429016715293,-79.3993703313433,1,1,1,2025-07-24 13:12:30
7939,"Princes' Gates",17,6,8,1753377021,43.6346732367601,-79.4089732188665,1,1,1,2025-07-24 13:12:30
7940,"Lillian St / Soudan Ave - SMART",32,13,18,1753376995,43.7060728724846,-79.3935616165329,1,1,1,2025-07-24 13:12:30
7941,"Hanna Ave / Snooker St",15,13,0,1753376993,43.639547,-79.420022,1,1,1,2025-07-24 13:12:30
7942,"Hillsdale Ave E / Mount Pleasant Rd",15,4,11,1753377103,43.705121266154,-79.3890271081274,1,1,1,2025-07-24 13:12:30
7943,"OCAD University",23,17,6,1753377031,43.6523155230479,-79.3909118500024,1,1,1,2025-07-24 13:12:30
7944,"Harbord St / Grace St (Bickford Park)",23,0,21,1753376896,43.6599536351805,-79.4178738888855,1,1,1,2025-07-24 13:12:30
7945,"Front St W / Spadina Ave",19,2,11,1753377103,43.6423548034036,-79.3951975187714,1,1,1,2025-07-24 13:12:30
7946,"Richmond St W / Bathurst St",15,2,9,1753377031,43.6466674842523,-79.4029959134918,1,1,1,2025-07-24 13:12:30
7947,"Niagara St / Queen St W ",11,3,8,1753377031,43.6457286846684,-79.4099068018177,1,1,1,2025-07-24 13:12:30
7948,"Bathurst St / Housey St",23,1,21,1753377132,43.6378190396121,-79.4001317675285,1,1,1,2025-07-24 13:12:30
7949,"Thompson St / Carroll St",19,5,12,1753377084,43.6590706498324,-79.3524013422584,1,1,1,2025-07-24 13:12:30
7950,"Crawford St / Lobb Ave",23,1,20,1753377128,43.6465494140102,-79.4155890031799,1,1,1,2025-07-24 13:12:30
7951,"Fort York Blvd / Grand Magazine St",19,3,15,1753377094,43.6375878290447,-79.4031423220901,1,1,1,2025-07-24 13:12:30
7952,"Adelaide St W / York St ",19,13,6,1753377103,43.6491919790139,-79.3836323742745,1,1,1,2025-07-24 13:12:30
7953,"Church St / Shuter St",14,3,6,1753377073,43.65505698169,-79.3765102460327,1,1,1,2025-07-24 13:12:30
7954,"Adelaide St E / Parliament St",23,6,17,1753377032,43.6537833743251,-79.3633597337295,1,1,1,2025-07-24 13:12:30
7955,"Wellesley St E / Jarvis St",22,0,22,1753377097,43.6662047,-79.3790122,1,1,1,2025-07-24 13:12:30
7956,"Benshire Dr / The Meadoway",11,1,9,1753377088,43.761740920195,-79.2447396141556,1,1,1,2025-07-24 13:12:30
7957,"Brimley Rd / Lawrence Ave E ",39,1,36,1753377023,43.754048543993,-79.2553167552948,1,1,1,2025-07-24 13:12:30
7958,"Centennial College (Ashtonbee Campus)",19,11,7,1753377090,43.7300360184561,-79.2920036521843,1,1,1,2025-07-24 13:12:30
7959,"Bellamy Rd N / The Meadoway",15,2,11,1753377110,43.7650727181818,-79.2383538161468,1,1,1,2025-07-24 13:12:30
7960,"Markham Rd / The Meadoway ",19,0,19,1753377150,43.7712189487363,-79.2295652698364,1,1,1,2025-07-24 13:12:30
7961,"Ellesmere Rd / Markham Rd",15,0,12,1753376996,43.7768293875108,-79.2305003612381,1,1,1,2025-07-24 13:12:30
7962,"Slan Ave / Scarborough Golf Club Rd",15,8,4,1753377119,43.7732726171126,-79.2197148527786,1,1,1,2025-07-24 13:12:30
7963,"Cedar Dr / Eglinton Ave E",11,1,9,1753377054,43.7442082021558,-79.2156463661316,1,1,1,2025-07-24 13:12:30
7964,"Kennedy Rd/Ranstone Gdns (Jack Goodlad Park)",15,2,13,1753377018,43.7419057094063,-79.2718188764046,1,1,1,2025-07-24 13:12:30
7965,"Eglinton Ave E / Brimley Rd",19,5,13,1753376979,43.7369525729339,-79.2479836724915,1,1,1,2025-07-24 13:12:30
7966,"Albany Ave / Dupont St",15,1,14,1753377006,43.6734889997723,-79.4133952055573,1,1,1,2025-07-24 13:12:30
7967,"Gordonridge Pl / Danforth Rd",15,2,12,1753377137,43.7272907729026,-79.2523790719665,1,1,1,2025-07-24 13:12:30
7968,"McCowan Rd / Trudelle St",19,3,15,1753377112,43.7403390157521,-79.2393531962952,1,1,1,2025-07-24 13:12:30
7969,"Bayview Ave / Finch Recreational Trail",19,7,10,1753377126,43.7890686986395,-79.3931509600494,1,1,1,2025-07-24 13:12:30
7970,"Willowdale Ave / Bishop Ave ",19,2,17,1753377045,43.7838725246725,-79.4078680981476,1,1,1,2025-07-24 13:12:30
7971,"Talbot Rd / Finch Hydro Corridor",15,1,11,1753376999,43.7822529811063,-79.4236706283112,1,1,1,2025-07-24 13:12:30
7972,"Eglinton Ave E / Mason Rd ",11,2,9,1753377114,43.7420374405226,-79.2248868008026,1,1,1,2025-07-24 13:12:30
7973,"Lawrence Ave E / Don Mills Trail",19,1,14,1753377082,43.7345818591229,-79.3548539927292,1,1,1,2025-07-24 13:12:30
7974,"Kempford Blvd / Yonge St",19,5,12,1753377053,43.7768572350998,-79.4151161430729,1,1,1,2025-07-24 13:12:30
7975,"Empress Ave / Yonge St",19,4,13,1753377055,43.7693954566255,-79.4126652176971,1,1,1,2025-07-24 13:12:30
7976,"Yonge St / Sheppard Ave E",19,12,6,1753377047,43.761286057775,-79.4107164420527,1,1,1,2025-07-24 13:12:30
7977,"Leslie Subway Station",15,3,12,1753377067,43.7703789237079,-79.3670273419568,1,1,1,2025-07-24 13:12:30
7978,"Yonge St / North York Blvd",23,7,15,1753377107,43.7672658993493,-79.4126348981476,1,1,1,2025-07-24 13:12:30
7979,"Bond Ave / Don Mills Trail",19,7,12,1753377143,43.7447583425304,-79.3534806994057,1,1,1,2025-07-24 13:12:30
7981,"Duncan Mill Rd / Valleybrook Dr",15,3,12,1753376990,43.7616712534246,-79.3525830269836,1,1,1,2025-07-24 13:12:30
7982,"Finch Ave W / Wilmington Ave",19,4,14,1753377120,43.7706024442805,-79.4599758917877,1,1,1,2025-07-24 13:12:30
7983,"York Mills Rd / Lesmill Rd",14,7,6,1753377016,43.7549215557014,-79.3517483846558,1,1,1,2025-07-24 13:12:30
7984,"Lake Shore Blvd W / Bathurst St",23,1,21,1753377030,43.6367559225687,-79.3992053895493,1,1,1,2025-07-24 13:12:30
7985,"Hawksbury Dr / Sheppard Ave E ",15,7,3,1753377065,43.7681623944478,-79.38312075159,1,1,1,2025-07-24 13:12:30
7986,"Sheppard Ave E / Leslie St",19,14,5,1753377113,43.771148300319,-79.3638116645569,1,1,1,2025-07-24 13:12:30
7987,"Shaughnessy Blvd / Sheppard Ave E",15,9,4,1753377021,43.7735146269402,-79.3530622411392,1,1,1,2025-07-24 13:12:30
7988,"Brahms Ave / Finch Ave E",19,11,6,1753377045,43.7923632644299,-79.3583631802872,1,1,1,2025-07-24 13:12:30
7989,"Don Mills Rd / Fairview Mall Dr",15,7,7,1753377137,43.7788855079041,-79.3483716976227,1,1,1,2025-07-24 13:12:30
7990,"Don Mills Rd / Goodview Rd",15,8,7,1753377120,43.7853464744797,-79.3536292103119,1,1,1,2025-07-24 13:12:30
7991,"Kingston Rd / Markham Rd",15,1,14,1753377042,43.7387843892732,-79.2174648570084,1,1,1,2025-07-24 13:12:30
7992,"Fairglen Cres / Weston Rd",11,0,11,1753376999,43.7087674747708,-79.5344519239426,1,1,1,2025-07-24 13:12:30
7993,"Wells St / Brunswick Ave",14,8,5,1753377140,43.6710516375838,-79.4090475521149,1,1,1,2025-07-24 13:12:30
7994,"Eglinton Ave E / Victoria Park Ave",11,0,11,1753377020,43.7248610323054,-79.3035130629517,1,1,1,2025-07-24 13:12:30
7995,"Eglinton Ave W / Oakwood Ave",15,0,15,1753377014,43.6970502302877,-79.4437599043325,1,1,1,2025-07-24 13:12:30
7996,"Scarborough GO Station",22,6,16,1753377003,43.7170472128686,-79.2546103078911,1,1,1,2025-07-24 13:12:30
7997,"3220 Bloor St W",38,26,6,1753377013,43.6461867574952,-79.5176253674746,1,1,1,2025-07-24 13:12:30
7998,"Eglinton West Subway Station",19,2,14,1753377103,43.6986710396861,-79.4368073856036,1,1,1,2025-07-24 13:12:30
7999,"Lawrence Ave W / Marlee Ave",15,0,12,1753377012,43.7155526927409,-79.4461544565374,1,1,1,2025-07-24 13:12:30
8000,"16 Riverview Gardens ",31,27,3,1753377074,43.6488371215979,-79.4867529425066,1,1,1,2025-07-24 13:12:30
8001,"Union Station (North)",16,16,0,1753376983,43.6458085526466,-79.3805465232474,1,1,1,2025-07-24 13:12:30
8002,"Grantbrook St / Finch Hydro Corridor Trail",15,1,13,1753377150,43.7804683053612,-79.4328041548848,1,1,1,2025-07-24 13:12:30
8003,"Tecumseth St / Tecumseth Pl",11,1,9,1753377090,43.6426979962,-79.4049993694586,1,1,1,2025-07-24 13:12:30
8004,"21 Pleasant Blvd (1)",11,0,9,1753377143,43.6872118103153,-79.3926959180425,1,1,1,2025-07-24 13:12:30
8005,"21 Pleasant Blvd (2)",11,0,9,1753377073,43.6872042641154,-79.3926972652451,1,1,1,2025-07-24 13:12:30
8006,"803 Richmond St W",23,1,17,1753377030,43.6443818969424,-79.4108533793123,1,1,1,2025-07-24 13:12:30
8007,"385 Pacific Ave",29,19,6,1753377086,43.6651094724602,-79.4683358142309,1,1,1,2025-07-24 13:12:30
8008,"Brookdale Ave / Yonge St",16,7,9,1753377117,43.7299199927157,-79.4037271979714,1,1,1,2025-07-24 13:12:30
8009,"1 Shortt St",38,21,17,1753377028,43.6959299331303,-79.4519013960952,1,1,1,2025-07-24 13:12:30
8010,"Finch Ave W / Bathurst St",19,2,16,1753377056,43.7735613573139,-79.4440483091091,1,1,1,2025-07-24 13:12:30
8011,"33 Queen St E",31,11,15,1753377124,43.6523196075425,-79.3768485767478,1,1,1,2025-07-24 13:12:30
8012,"Cherry St / Polson St",19,9,9,1753377103,43.643320932767,-79.3512094851807,1,1,1,2025-07-24 13:12:30
8013,"Logan Ave / Eastern Ave - SMART",12,0,11,1753377096,43.6579255010755,-79.3414348692942,1,1,1,2025-07-24 13:12:30
8014,"Wellington St W / Blue Jays Way",17,4,9,1753377084,43.644733870701,-79.3916896326268,1,1,1,2025-07-24 13:12:30
8015,"Spadina Ave / Dundas St W - SMART",12,7,2,1753377054,43.6523523012161,-79.3980161769356,1,1,1,2025-07-24 13:12:30
8016,"Queens Quay E / Freeland St",23,17,1,1753377026,43.6424994808192,-79.3728577931847,1,1,1,2025-07-24 13:12:30
8017,"Pharmacy Ave / Eglinton Ave E ",15,1,13,1753377011,43.7253446699245,-79.2976874085289,1,1,1,2025-07-24 13:12:30
8018,"Saulter St / Queen St E - SMART",16,10,5,1753377034,43.6589769715956,-79.3471531662705,1,1,1,2025-07-24 13:12:30
